,zpid,zipcode,yearBuilt,resoFacts.taxAnnualAmount,livingAreaValue,longitude,resoFacts.garageSpaces,schoolMaxRating,latitude,daysOnZillow,resoFacts.isSeniorCommunity,lotAreaValue,bathrooms,resoFacts.hasWaterfrontView,zestimate,schoolMinDistance,bedrooms,price/sqft,cityId_124815,cityId_125641,cityId_13560,cityId_13752,cityId_14563,cityId_19307,cityId_19341,cityId_20367,cityId_25911,cityId_32805,cityId_39760,cityId_398464,cityId_44434,cityId_46375,cityId_51467,cityId_52625,cityId_53787,cityId_56330,cityId_7433,zipcode_32780,zipcode_32796,zipcode_32901,zipcode_32903,zipcode_32904,zipcode_32905,zipcode_32907,zipcode_32908,zipcode_32909,zipcode_32920,zipcode_32922,zipcode_32926,zipcode_32927,zipcode_32931,zipcode_32934,zipcode_32935,zipcode_32937,zipcode_32940,zipcode_32949,zipcode_32950,zipcode_32951,zipcode_32952,zipcode_32953,zipcode_32955,zipcode_32976,price,predPrice_linear,priceDiff_linear,predPrice_RandFor,priceDiff_RandFor,predPrice_XGBoost,priceDiff_XGBoost,predPrice_ensemble,priceDiff_ensemble
456,43488902.0,32904,1977,1529.0,984.0,-80.6609,1.0,6.0,28.073278,3.0,0,11325.6,2.0,0,281900.0,2.1,2.0,330.2845528455285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.531922369541125,-0.15966116868909097,12.42992018710281,-0.2616633511274049,12.330682,-0.3609017373879304,12.380300993972547,-0.31128254425766855
457,43492157.0,32905,1960,1904.0,1718.0,-80.59432,0.0,6.0,28.058947,3.0,0,9583.2,2.0,0,325000.0,2.1,3.0,189.17345750873108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.47587958917775,-0.21570394905246637,12.48968509236443,-0.2018984458657851,12.55168,-0.13990392702416088,12.520682351785243,-0.1709011864449721
458,43495561.0,32905,1982,530.0,1120.0,-80.59048,2.0,4.0,28.03774,256.0,0,12196.799999999996,2.0,0,306100.0,0.6,3.0,290.17857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.48212622666019,-0.20945731157002534,12.462458068544048,-0.2291254696861671,12.51905,-0.17253389376000072,12.490753856507132,-0.2008296817230839
459,43497531.0,32905,1969,2513.0,1166.0,-80.58232,0.0,6.0,28.013968,11.0,0,7405.2,2.0,0,313300.0,1.3,3.0,278.73070325900517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.320630745971908,-0.3709527922583078,12.425561499783742,-0.266022038446474,12.372833,-0.31875028627709057,12.399197375868432,-0.29238616236178316
460,43498467.0,32905,1990,2678.0,1898.0,-80.60865,2.0,4.0,28.01365,12.0,0,10454.4,2.0,0,312900.0,1.1,3.0,171.23287671232876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.723920135687946,0.03233659745773032,12.787155079455712,0.09557154122549605,12.829895,0.13831148130103443,12.80852504949348,0.11694151126326524
461,43505180.0,32907,1982,3530.0,1620.0,-80.6143,2.0,7.0,28.008192,122.0,0,10018.8,2.0,0,325000.0,1.5,3.0,200.6172839506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.690662684827673,-0.000920853402542221,12.600637762340986,-0.09094577588922981,12.651729,-0.0398549081642976,12.626183196203453,-0.06540034202676281
462,43518159.0,32909,1991,3296.0,1803.0,-80.64101,2.0,4.0,27.927992,3.0,0,10018.8,2.0,0,322700.0,2.0,3.0,180.25513033832505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.735137074880136,0.04355353664992023,12.731943210382541,0.04035967215232539,12.760038,0.06845483762427662,12.745990793118516,0.054407254888300116
463,84639459.0,32909,2007,1286.0,1696.0,-80.63496,2.0,4.0,27.975239,21.0,0,10018.8,2.0,0,315500.0,0.9,3.0,191.627358490566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.660277857480816,-0.031305680749399656,12.746947174481832,0.055363636251616555,12.685758,-0.005825901206289785,12.716352405752879,0.024768867522663385
464,104092582.0,32909,2016,2099.0,1504.0,-80.63494,2.0,3.0,27.9434,3.0,0,10454.4,2.0,0,325000.0,2.4,3.0,216.0904255319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.625609399175724,-0.06597413905449123,12.640642448874832,-0.05094108935538344,12.612318,-0.07926549928978588,12.626480243907631,-0.06510329432258466
465,104143534.0,32904,2010,3027.0,1208.0,-80.67691,2.0,6.0,28.053415,129.0,0,6098.4,2.0,0,325000.0,2.6,3.0,269.03973509933775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.719329574375672,0.027746036145456898,12.64646420172964,-0.045119336500576424,12.677213,-0.014370823081289785,12.661838458439282,-0.029745079790933104
466,2054467585.0,32908,1997,598.0,1175.0,-80.67485,2.0,6.0,27.972698,96.0,0,10890.0,2.0,0,325000.0,0.6,3.0,276.59574468085106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.691583538230216,12.544165886750365,-0.14741765147985042,12.524986429337403,-0.16659710889281243,12.532138,-0.15944566744164135,12.528562150062989,-0.1630213881672269
467,43382842.0,32780,1988,1938.0,1417.0,-80.8322,2.0,6.0,28.564363,25.0,0,11325.6,2.0,0,325900.0,0.8,3.0,229.99294283697952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.694348933246845,12.654728844871974,-0.03962008837487119,12.590927288016266,-0.10342164523057917,12.577982,-0.11636698439430582,12.584454618434403,-0.1098943148124416
468,43485709.0,32907,1989,1563.0,1500.0,-80.701904,2.0,7.0,28.006569,164.0,0,10018.8,2.0,0,320100.0,2.0,3.0,217.33333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.694655727828804,12.680875845068178,-0.013779882760626805,12.622898174815843,-0.0717575530129615,12.599732,-0.09492332884198795,12.61131528690133,-0.08334044092747384
469,2056098379.0,32909,2023,609.0,1270.0,-80.626884,2.0,7.0,27.966404,40.0,0,11761.2,2.0,0,325000.0,1.4,3.0,257.40157480314963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.697412651747085,12.603767986369439,-0.09364466537764571,12.397989531193469,-0.299423120553616,12.582708,-0.11470429298243623,12.490348944979058,-0.207063706768027
470,104106719.0,32909,2023,435.0,1724.0,-80.64383,2.0,2.0,27.934372,257.0,0,10454.4,2.0,0,315000.0,2.1,4.0,189.67517401392112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69771850797869,12.633350994016485,-0.06436751396220508,12.745000766516736,0.04728225853804524,12.674207,-0.023511774275077002,12.709603750110174,0.01188524213148412
471,2053588663.0,32909,2023,163.0,1724.0,-80.64384,2.0,4.0,27.934378,257.0,0,9583.2,2.0,0,322500.0,0.7,4.0,189.96519721577727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.699246387487896,12.64528009747678,-0.05396629001111641,12.720477263299346,0.021230875811449224,12.706073,0.0068264198241152485,12.713275035305678,0.014028647817781348
472,104122072.0,32909,2023,557.0,1270.0,-80.665184,2.0,4.0,27.981962,40.0,0,10018.8,2.0,0,327900.0,0.8,3.0,258.18897637795277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.700467012538368,12.554147584462706,-0.14631942807566212,12.5455203493485,-0.15494666318986816,12.558833,-0.14163389028495033,12.552176735800959,-0.14829027673740924
473,43381758.0,32780,1966,1214.0,1545.0,-80.834015,2.0,6.0,28.577925,3.0,0,7405.2,2.0,0,323800.0,2.5,3.0,212.62135922330097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7022951610422,12.687235234886101,-0.015059926156098413,12.7024151465491,0.00011998550690073273,12.666471,-0.035824633393273686,12.684442837099013,-0.017852323943186477
474,104145774.0,32909,2024,487.0,1670.0,-80.63677,2.0,4.0,27.938091,8.0,0,10018.8,2.0,0,318500.0,1.0,3.0,197.00299401197609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703800871618888,12.643780229687263,-0.06002064193162582,12.703820157936459,1.9286317570532674e-05,12.68591,-0.0178906467043376,12.694865191425505,-0.008935680193383533
475,43385194.0,32780,1965,708.0,1400.0,-80.81263,2.0,5.0,28.550081,33.0,0,10454.4,2.0,0,312600.0,0.6,3.0,235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703816069256568,12.598372441564624,-0.10544362769194393,12.581206238267113,-0.12260983098945566,12.563528,-0.14028800834348232,12.5723671495901,-0.1314489196664681
476,43431160.0,32955,1977,2341.0,1308.0,-80.73005,2.0,5.0,28.312267,6.0,0,9147.6,2.0,0,329000.0,0.9,3.0,251.5290519877676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.703816069256568,12.720631988274024,0.016815919017455272,12.621265884207,-0.08255018504956801,12.654945,-0.048870695721412005,12.638105628871077,-0.0657104403854909
477,43480961.0,32907,1984,2158.0,1776.0,-80.69094,0.0,4.0,28.03304,13.0,0,10018.8,2.0,0,329000.0,2.4,4.0,185.24774774774775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703816069256568,12.469363723502308,-0.23445234575426,12.513293703242255,-0.1905223660143136,12.563473,-0.14034332145383388,12.538383225522495,-0.16543284373407374
478,43504793.0,32907,1979,4057.0,1623.0,-80.6072,2.0,4.0,28.012167,55.0,0,10018.8,2.0,0,316000.0,2.4,3.0,202.71102895871843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703816069256568,12.65230502468889,-0.051511044567678965,12.606349071317924,-0.09746699793864444,12.657322,-0.04649413932492763,12.631835500624781,-0.07198056863178692
479,43509918.0,32908,1990,2207.0,1809.0,-80.70677,2.0,6.0,27.98668,120.0,0,10018.8,2.0,0,329000.0,0.9,3.0,181.86843559977888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703816069256568,12.748016719830156,0.04420065057358791,12.751821374765745,0.04800530550917692,12.735246,0.03142963539431065,12.743533539708313,0.039717470451744674
480,71023176.0,32907,2005,897.0,1858.0,-80.72353,2.0,6.0,28.02188,31.0,0,10018.8,2.0,0,317900.0,2.6,3.0,177.07212055974165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703816069256568,12.762783791910772,0.058967722654204024,12.71686140978241,0.013045340525842164,12.730106,0.02629028450319737,12.723483881771088,0.019667812514519767
481,104079063.0,32908,2023,432.0,1724.0,-80.70818,2.0,7.0,27.980843,123.0,0,10018.8,2.0,0,317800.0,1.2,4.0,190.8352668213457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703816069256568,12.716611744756289,0.012795675499720716,12.755608860656695,0.0517927914001266,12.704984,0.001167641986107526,12.730296285949684,0.026480216693116176
482,104096303.0,32909,2023,544.0,1724.0,-80.625496,2.0,7.0,27.94987,83.0,0,10018.8,2.0,0,319900.0,2.2,4.0,190.8352668213457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703816069256568,12.71743510527153,0.01361903601496195,12.775247481750245,0.07143141249367702,12.732315,0.028498994219994245,12.753781272613404,0.04996520335683563
483,2053168555.0,32909,2022,0.0,1520.0,-80.65374,1.0,6.0,27.92025,24.0,0,10018.8,2.0,0,328600.0,1.8,3.0,216.44736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703816069256568,12.5386009014455,-0.16521516781106804,12.57953671057839,-0.1242793586781783,12.611431,-0.09238494743039638,12.59548391620228,-0.10833215305428823
484,104078406.0,32909,2023,478.0,1500.0,-80.665016,2.0,7.0,27.9235,118.0,0,10018.8,2.0,1,320400.0,2.3,3.0,219.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70594146211558,12.806428568520962,0.10048710640538161,12.686731517390509,-0.019209944725071537,12.806995,0.1010539297301225,12.746863454618106,0.040921992502525484
485,43404750.0,32926,1964,1268.0,2011.0,-80.75265,1.0,7.0,28.408628,102.0,0,9147.6,2.0,0,312500.0,1.1,3.0,164.04773744405767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.641976184557377,-0.06457170387628253,12.567704296221287,-0.13884359221237297,12.564984,-0.14156356683942128,12.566344308907762,-0.14020357952589713
486,43407202.0,32926,1965,855.0,1328.0,-80.75896,0.0,7.0,28.390812,1.0,0,8276.4,2.0,0,326700.0,2.1,3.0,248.41867469879517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.359217308872093,-0.3473305795615662,12.421579878319339,-0.28496801011432105,12.345762,-0.3607856356260424,12.383671065563478,-0.3228768228701817
487,43407298.0,32926,1966,2593.0,1486.0,-80.76117,1.0,6.0,28.388847,10.0,0,8712.0,4.0,0,318800.0,0.8,4.0,222.00538358008075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.574355684316606,-0.1321922041170538,12.449266812196727,-0.2572810762369322,12.606254,-0.10029426447125722,12.527760218079564,-0.1787876703540956
488,43450491.0,32935,1964,4332.0,1120.0,-80.66792,1.0,6.0,28.175417,10.0,0,7840.8,2.0,0,329300.0,1.7,3.0,294.55357142857144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.70654788843366,12.536969690495482,-0.1695781979381774,12.667964053322775,-0.03858383511088448,12.602766,-0.10378185144635488,12.63536504515504,-0.07118284327861879
489,43451221.0,32935,1996,1189.0,1440.0,-80.65629,0.0,7.0,28.177956,55.0,0,5227.2,2.0,0,314000.0,1.6,4.0,229.09722222222223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.70654788843366,12.453931294408422,-0.2526165940252376,12.566629908177601,-0.13991798025605817,12.451587,-0.25496116510602285,12.50910831575262,-0.19743957268103962
490,43468453.0,32935,1962,5266.0,1834.0,-80.66432,0.0,3.0,28.13063,1.0,0,8276.4,2.0,0,325700.0,3.3,4.0,179.88004362050162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.70654788843366,12.578162488486294,-0.12838539994736564,12.592161482831354,-0.11438640560230517,12.670444,-0.03610435358258535,12.631302508841214,-0.07524537959244526
491,43469618.0,32935,1965,4441.0,1844.0,-80.66245,0.0,6.0,28.126314,32.0,0,7405.2,2.0,0,329900.0,1.8,4.0,178.9045553145336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.70654788843366,12.600439235449851,-0.10610865298380823,12.628744324350237,-0.07780356408342293,12.647409,-0.0591384493467455,12.638076881718575,-0.06847100671508421
492,43483784.0,32907,1990,762.0,1688.0,-80.71932,2.0,7.0,28.020409,89.0,0,10018.8,2.0,0,317000.0,2.1,3.0,195.4383886255924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.7270182317083,0.020470343274640257,12.659249581009338,-0.04729830742432206,12.669051,-0.03749671808453847,12.66415037567923,-0.04239751275443027
493,43484250.0,32907,2003,5282.0,2088.0,-80.720856,2.0,6.0,28.017067,138.0,0,11761.2,2.0,0,329900.0,1.6,4.0,157.99808429118775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.873121933891932,0.16657404545827248,12.904883052634034,0.19833516420037434,12.86479,0.15824207433489512,12.884836507701294,0.17828861926763473
494,43499504.0,32905,1984,1897.0,1808.0,-80.62572,1.0,7.0,28.013794,10.0,0,13503.6,2.0,0,329900.0,2.2,3.0,182.46681415929203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.66135702121335,-0.04519086722030963,12.678420813962987,-0.028127074470672753,12.596816,-0.10973182550641347,12.637618438445116,-0.06892944998854311
495,43500305.0,32905,1980,84.0,1647.0,-80.639084,1.0,7.0,28.018656,62.0,0,11761.2,2.0,0,329900.0,1.7,3.0,200.30358227079537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.587741450575978,-0.11880643785768186,12.398860944916112,-0.3076869435175471,12.557659,-0.1488887392637377,12.478260047043017,-0.2282878413906424
496,43502043.0,32907,1981,4411.0,1638.0,-80.66262,2.0,6.0,28.004236,38.0,0,11761.2,2.0,0,317300.0,2.1,3.0,201.4041514041514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.727641411915423,0.0210935234817633,12.562674105717349,-0.14387378271631057,12.651261,-0.05528655878278066,12.606967717684114,-0.09958017074954562
497,43503680.0,32907,1984,4315.0,1589.0,-80.626945,2.0,7.0,28.01101,67.0,0,11325.6,2.0,0,316400.0,0.4,3.0,207.61485210824415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.690831870741945,-0.015716017691714157,12.652177757980587,-0.05437013045307282,12.634029,-0.07251850000592519,12.643103573204161,-0.06344431522949812
498,66692829.0,32909,2004,1304.0,1669.0,-80.65359,2.0,6.0,27.941763,31.0,0,5662.8,2.0,0,320000.0,0.9,3.0,197.663271420012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.686255677125677,-0.0202922113079822,12.747286366965689,0.040738478532029276,12.689808,-0.01673999658795644,12.718547129405696,0.011999240972036418
499,84636266.0,32908,2007,2090.0,1518.0,-80.695564,2.0,6.0,27.918709,88.0,0,10454.4,2.0,0,329900.0,1.0,4.0,217.3254281949934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.662901546682141,-0.04364634175151849,12.551514216169636,-0.15503367226402354,12.661468,-0.04508033624860097,12.606490884177347,-0.10005700425631225
500,104079712.0,32909,2024,279.0,1500.0,-80.65483,2.0,4.0,27.91111,14.0,0,10890.0,2.0,0,317500.0,1.2,3.0,219.93333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.611475019776835,-0.09507286865682474,12.645162346743135,-0.0613855416905249,12.62935,-0.07719817987653066,12.637256027650132,-0.06929186078352778
501,104101220.0,32909,2023,435.0,1821.0,-80.66388,2.0,6.0,27.911541,6.0,0,10018.8,2.0,0,326100.0,6.5,4.0,181.1641954969797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.79686542487891,0.09031753644524976,12.7313429348268,0.024795046393141007,12.767189,0.060641137445246684,12.749265980352853,0.04271809191919296
502,104114275.0,32908,2022,435.0,1821.0,-80.68262,2.0,6.0,27.928934,27.0,0,10018.8,2.0,0,317700.0,0.6,4.0,181.1641954969797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.70256006099803,-0.003987827435629754,12.723524087827972,0.016976199394312275,12.73705,0.030502168023859966,12.730287072142746,0.02373918370908612
503,104121745.0,32909,2023,435.0,1821.0,-80.66317,2.0,4.0,27.914515,6.0,0,10018.8,2.0,0,322800.0,0.9,4.0,181.1641954969797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.687876767673405,-0.018671120760254567,12.716594637044519,0.010046748610859524,12.734397,0.027849046075617778,12.725495785776898,0.01894789734323865
504,104129963.0,32909,2023,435.0,1821.0,-80.635475,2.0,4.0,27.915316,33.0,0,10018.8,2.0,0,321200.0,0.6,4.0,181.1641954969797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.670064934348284,-0.036482954085375496,12.713997655679991,0.007449767246331618,12.73412,0.027572480523859966,12.724059012318754,0.017511123885094904
505,104142323.0,32907,2023,568.0,1510.0,-80.7013,2.0,3.0,28.00773,30.0,0,10454.4,2.0,0,321200.0,2.7,3.0,218.47682119205297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.605086601485777,-0.10146128694788281,12.600524205333993,-0.10602368309966614,12.598974,-0.10757366052838613,12.599749216619633,-0.10679867181402614
506,104147361.0,32909,2023,435.0,1821.0,-80.65807,2.0,3.0,27.923336,33.0,0,10018.8,2.0,0,321200.0,1.1,4.0,181.1641954969797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.669526482791687,-0.03702140564197265,12.71981035056735,0.013262462133690534,12.722439,0.01589092382219981,12.721124581411605,0.014576692977945171
507,104149567.0,32926,2010,3949.0,1716.0,-80.813484,2.0,6.0,28.361172,1.0,0,5662.8,2.0,0,307000.0,1.0,3.0,192.2494172494173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.722023016011216,0.01547512757755598,12.847047748509603,0.14049986007594306,12.797081,0.09053310521868418,12.822064371080973,0.11551648264731362
508,104149722.0,32909,2024,279.0,1500.0,-80.65483,2.0,5.0,27.91243,14.0,0,10890.0,2.0,0,317500.0,1.2,3.0,219.93333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.629823939411448,-0.07672394902221136,12.65342057063271,-0.053127317800949925,12.6328,-0.07374778619977285,12.643110336433299,-0.0634375520003605
509,104154219.0,32909,2022,435.0,1821.0,-80.65225,2.0,6.0,27.91829,31.0,0,10018.8,2.0,0,329900.0,1.8,4.0,181.1641954969797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.730631583737662,0.024083695304002006,12.736030237711006,0.029482349277346387,12.743417,0.03686889776018809,12.739723511952427,0.03317562351876724
510,247227973.0,32780,2016,2113.0,1462.0,-80.81282,2.0,4.0,28.592363,4.0,0,5662.8,2.0,0,325100.0,0.9,3.0,225.6497948016416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70654788843366,12.606202606122372,-0.10034528231128803,12.671526615771043,-0.035021272662616454,12.612915,-0.09363284937115957,12.642220827416772,-0.06432706101688801
